publicationId	doi	pmid	pmcid	in_main_portal	journal	publicationDate	publicationTitle	license	is_open_access	has_fulltext	xml_file	license_url_or_text	authors	abstract	citation
8ca42e5b-dacd-44e5-9e40-39c40aa8df13	https://www.doi.org/10.1186/s13100-016-0078-4	PMID:27807467	PMC5087121	No	Mobile DNA	2016-11-04	A map of mobile DNA insertions in the NCI-60 human cancer cell panel	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC5087121.xml	Open AccessThis article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver (http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated.	"[""Zampella JG"", ""Rodić N"", ""Yang WR"", ""Huang CR"", ""Welch J"", ""Gnanakkan VP"", ""Cornish TC"", ""Boeke JD"", ""Burns KH.""]"	BACKGROUND. The National Cancer Institute-60 (NCI-60) cell lines are among the most widely used models of human cancer. They provide a platform to integrate DNA sequence information, epigenetic data, RNA and protein expression, and pharmacologic susceptibilities in studies of cancer cell biology. Genome-wide studies of the complete panel have included exome sequencing, karyotyping, and copy number analyses but have not targeted repetitive sequences. Interspersed repeats derived from mobile DNAs are a significant source of heritable genetic variation, and insertions of active elements can occur somatically in malignancy. METHOD. We used Transposon Insertion Profiling by microarray (TIP-chip) to map Long INterspersed Element-1 (LINE-1, L1) and Alu Short INterspersed Element (SINE) insertions in cancer genes in NCI-60 cells. We focused this discovery effort on annotated Cancer Gene Index loci. RESULTS. We catalogued a total of 749 and 2,100 loci corresponding to candidate LINE-1 and Alu insertion sites, respectively. As expected, these numbers encompass previously known insertions, polymorphisms shared in unrelated tumor cell lines, as well as unique, potentially tumor-specific insertions. We also conducted association analyses relating individual insertions to a variety of cellular phenotypes. CONCLUSIONS. These data provide a resource for investigators with interests in specific cancer gene loci or mobile element insertion effects more broadly. Our data underscore that significant genetic variation in cancer genomes is owed to LINE-1 and Alu retrotransposons. Our findings also indicate that as large numbers of cancer genomes become available, it will be possible to associate individual transposable element insertion variants with molecular and phenotypic features of these malignancies.	Zampella JG, Rodić N, Yang WR, Huang CR, Welch J, Gnanakkan VP, Cornish TC, Boeke JD, Burns KH. A map of mobile DNA insertions in the NCI-60 human cancer cell panel <i>Mobile DNA.</i> 2016-11-04. DOI:https://www.doi.org/10.1186/s13100-016-0078-4 PMID:27807467
78fc17fc-fec1-4a99-9ccd-005ec3b40488	https://www.doi.org/10.18632/oncotarget.11845	PMID:27602502	PMC5308618	No	Oncotarget	2016-09-08	Phenotypic consequences of somatic mutations in the ataxia-telangiectasia mutated gene in non-small cell lung cancer	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC5308618.xml	http://creativecommons.org/licenses/by/2.5/	"[""Weber AM"", ""Drobnitzky N"", ""Devery AM"", ""Bokobza SM"", ""Adams RA"", ""Maughan TS"", ""Ryan AJ.""]"	Mutations in the Ataxia-telangiectasia mutated (ATM) gene are frequently found in human cancers, including non-small cell lung cancer (NSCLC). Loss of ATM function confers sensitivity to ionising radiation (IR) and topoisomerase inhibitors and may thus define a subset of cancer patients that could get increased benefit from these therapies. In this study, we evaluated the phenotypic consequences of ATM missense changes reported in seven NSCLC cell lines with regard to radiosensitivity and functionality of ATM signalling. Our data demonstrate that only 2/7 NSCLC cell lines (H1395 and H23) harbouring ATM missense mutations show a functional impairment of ATM signalling following IR-exposure. In these two cell lines, the missense mutations caused a significant reduction in ATM protein levels, impairment of ATM signalling and marked radiosensitivity. Of note, only cell lines with homozygous mutations in the ATM gene showed significant impairment of ATM function. Based on these observations, we developed an immunohistochemistry-based assay to identify patients with loss or reduction of ATM protein expression in a clinical setting. In a set of 137 NSCLC and 154 colorectal cancer specimens we identified tumoral loss of ATM protein expression in 9.5% and 3.9% of cases, respectively, demonstrating the potential utility of this method.	Weber AM, Drobnitzky N, Devery AM, Bokobza SM, Adams RA, Maughan TS, Ryan AJ. Phenotypic consequences of somatic mutations in the ataxia-telangiectasia mutated gene in non-small cell lung cancer <i>Oncotarget.</i> 2016-09-08. DOI:https://www.doi.org/10.18632/oncotarget.11845 PMID:27602502
3644dab3-0591-4a50-841c-b90544d7ee33	https://www.doi.org/10.1038/sdata.2016.52	PMID:27377824	PMC4932877	No	Scientific Data	2016-07-06	Long non-coding RNA expression profiling in the NCI60 cancer cell line panel using high-throughput RT-qPCR	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC4932877.xml	http://creativecommons.org/licenses/by/4.0	"[""Mestdagh P"", ""Lefever S"", ""Volders PJ"", ""Derveaux S"", ""Hellemans J"", ""Vandesompele J.""]"	Long non-coding RNAs (lncRNAs) form a new class of RNA molecules implicated in various aspects of protein coding gene expression regulation. To study lncRNAs in cancer, we generated expression profiles for 1707 human lncRNAs in the NCI60 cancer cell line panel using a high-throughput nanowell RT-qPCR platform. We describe how qPCR assays were designed and validated and provide processed and normalized expression data for further analysis. Data quality is demonstrated by matching the lncRNA expression profiles with phenotypic and genomic characteristics of the cancer cell lines. This data set can be integrated with publicly available omics and pharmacological data sets to uncover novel associations between lncRNA expression and mRNA expression, miRNA expression, DNA copy number, protein coding gene mutation status or drug response.	Mestdagh P, Lefever S, Volders PJ, Derveaux S, Hellemans J, Vandesompele J. Long non-coding RNA expression profiling in the NCI60 cancer cell line panel using high-throughput RT-qPCR <i>Scientific Data.</i> 2016-07-06. DOI:https://www.doi.org/10.1038/sdata.2016.52 PMID:27377824
a70633f8-4981-4b10-8bfb-a24ce6b4f879	https://www.doi.org/10.1371/journal.pone.0156689	PMID:27257868	PMC4892608	No	PLoS One	2016-06-04	Intrinsic radiosensitivity and cellular characterization of 27 canine cancer cell lines	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC4892608.xml	http://creativecommons.org/licenses/by/4.0/	"[""Maeda J"", ""Froning CE"", ""Brents CA"", ""Rose BJ"", ""Thamm DH"", ""Kato TA.""]"	Canine cancer cell lines have progressively been developed, but are still underused resources for radiation biology research. Measurement of the cellular intrinsic radiosensitivity is important because understanding the difference may provide a framework for further elucidating profiles for prediction of radiation therapy response. Our studies have focused on characterizing diverse canine cancer cell lines in vitro and understanding parameters that might contribute to intrinsic radiosensitivity. First, intrinsic radiosensitivity of 27 canine cancer cell lines derived from ten tumor types was determined using a clonogenic assay. The 27 cell lines had varying radiosensitivities regardless tumor type (survival fraction at 2 Gy, SF2 = 0.19-0.93). In order to understand parameters that might contribute to intrinsic radiosensitivity, we evaluated the relationships of cellular radiosensitivity with basic cellular characteristics of the cell lines. There was no significant correlation of SF2 with S-phase fraction, doubling time, chromosome number, ploidy, or number of metacentric chromosomes, while there was a statistically significant correlation between SF2 and plating efficiency. Next, we selected the five most radiosensitive cell lines as the radiosensitive group and the five most radioresistant cell lines as the radioresistant group. Then, we evaluated known parameters for cell killing by ionizing radiation, including radiation-induced DNA double strand break (DSB) repair and apoptosis, in the radiosensitive group as compared to the radioresistant group. High levels of residual γ-H2AX foci at the sites of DSBs were present in the four out of the five radiosensitive canine cancer cell lines. Our studies suggested that substantial differences in intrinsic radiosensitivity exist in canine cancer cell lines, and radiation-induced DSB repair was related to radiosensitivity, which is consistent with previous human studies. These data may assist further investigations focusing on the detection of DSB for predicting individual response to radiation therapy for dogs, regardless of tumor type.	Maeda J, Froning CE, Brents CA, Rose BJ, Thamm DH, Kato TA. Intrinsic Radiosensitivity and Cellular Characterization of 27 Canine Cancer Cell Lines <i>PLoS One.</i> 2016-06-04. DOI:https://www.doi.org/10.1371/journal.pone.0156689 PMID:27257868
d09bdd7c-d4dc-497c-8ac4-3d2ea03ae5f0	https://www.doi.org/10.1371/journal.pone.0121314	PMID:25894527	PMC4404347	No	PloS One	2016-02-22	A mass spectrometric-derived cell surface protein atlas	Public Domain	Yes	Yes	pmc_fulltext_xml/PMC4404347.xml	https://creativecommons.org/publicdomain/zero/1.0/	"[""Damaris Bausch-Fluck"", ""Andreas Hofmann"", ""Thomas Bock"", ""Andreas P Frei"", ""Ferdinando Cerciello"", ""Andrea Jacobs"", ""Hansjoerg Moest"", ""Ulrich Omasits"", ""Rebekah L Gundry"", ""Charles Yoon"", ""Ralph Schiess"", ""Alexander Schmidt"", ""Paulina Mirkowska"", ""Anetta Härtlová"", ""Jennifer E Van Eyk"", ""Jean-Pierre Bourquin"", ""Ruedi Aebersold"", ""Kenneth R Boheler"", ""Peter Zandstra"", ""Bernd Wollscheid""]"	Cell surface proteins are major targets of biomedical research due to their utility as cellular markers and their extracellular accessibility for pharmacological intervention. However, information about the cell surface protein repertoire (the surfaceome) of individual cells is only sparsely available. Here, we applied the Cell Surface Capture (CSC) technology to 41 human and 31 mouse cell types to generate a mass-spectrometry derived Cell Surface Protein Atlas (CSPA) providing cellular surfaceome snapshots at high resolution. The CSPA is presented in form of an easy-to-navigate interactive database, a downloadable data matrix and with tools for targeted surfaceome rediscovery (http://wlab.ethz.ch/cspa). The cellular surfaceome snapshots of different cell types, including cancer cells, resulted in a combined dataset of 1492 human and 1296 mouse cell surface glycoproteins, providing experimental evidence for their cell surface expression on different cell types, including 136 G-protein coupled receptors and 75 membrane receptor tyrosine-protein kinases. Integrated analysis of the CSPA reveals that the concerted biological function of individual cell types is mainly guided by quantitative rather than qualitative surfaceome differences. The CSPA will be useful for the evaluation of drug targets, for the improved classification of cell types and for a better understanding of the surfaceome and its concerted biological functions in complex signaling microenvironments.	Damaris Bausch-Fluck, Andreas Hofmann, Thomas Bock, Andreas P Frei, Ferdinando Cerciello, Andrea Jacobs, Hansjoerg Moest, Ulrich Omasits, Rebekah L Gundry, Charles Yoon, Ralph Schiess, Alexander Schmidt, Paulina Mirkowska, Anetta Härtlová, Jennifer E Van Eyk, Jean-Pierre Bourquin, Ruedi Aebersold, Kenneth R Boheler, Peter Zandstra, Bernd Wollscheid. A mass spectrometric-derived cell surface protein atlas. <i>PloS One.</i> 2016-02-22. DOI:https://www.doi.org/10.1371/journal.pone.0121314 PMID:25894527
0b2e8e11-bf19-4e4e-b15a-9cb010a9297a	https://www.doi.org/10.18632/oncotarget.7232	PMID:26859681	PMC4884927	No	Oncotarget	2016-02-10	Spatially- and temporally-controlled postnatal p53 knockdown cooperates with embryonic Schwann cell precursor gene loss to promote malignant peripheral nerve sheath tumor formation	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC4884927.xml	http://creativecommons.org/licenses/by/2.5/	"[""Hirbe AC"", ""Dahiya S"", ""Friedmann-Morvinski D"", ""Verma IM"", ""Clapp DW"", ""Gutmann DH.""]"	Malignant peripheral nerve sheath tumors (MPNSTs) are highly aggressive sarcomas that arise sporadically or in association with the Neurofibromatosis type 1 (NF1) cancer predisposition syndrome. In individuals with NF1, MPNSTs are hypothesized to arise from Nf1-deficient Schwann cell precursor cells following the somatic acquisition of secondary cooperating genetic mutations (e.g., p53 loss). To model this sequential genetic cooperativity, we coupled somatic lentivirus-mediated p53 knockdown in the adult right sciatic nerve with embryonic Schwann cell precursor Nf1 gene inactivation in two different Nf1 conditional knockout mouse strains. Using this approach, ~60% of mice with Periostin-Cre-mediated Nf1 gene inactivation (Periostin-Cre; Nf1(flox/flox) mice) developed tumors classified as low-grade MPNSTs following p53 knockdown (mean, 6 months). Similarly, ~70% of Nf1+/- mice with GFAP-Cre-mediated Nf1 gene inactivation (GFAP-Cre; Nf1(flox/null) mice) developed low-grade MPNSTs following p53 knockdown (mean, 3 months). In addition, wild-type and Nf1+/- mice with GFAP-Cre-mediated Nf1 loss develop MPNSTs following somatic p53 knockout with different latencies, suggesting potential influences of Nf1+/- stromal cells in MPNST pathogenesis. Collectively, this new MPNST model system permits the analysis of somatically-acquired events as well as tumor microenvironment signals that potentially cooperate with Nf1 loss in the development and progression of this deadly malignancy.	Hirbe AC, Dahiya S, Friedmann-Morvinski D, Verma IM, Clapp DW, Gutmann DH. Spatially- and temporally-controlled postnatal p53 knockdown cooperates with embryonic Schwann cell precursor Nf1 gene loss to promote malignant peripheral nerve sheath tumor formation <i>Oncotarget.</i> 2016-02-10. DOI:https://www.doi.org/10.18632/oncotarget.7232 PMID:26859681
cc5fcf4a-db57-47c9-96a1-7909480cfff7	https://www.doi.org/10.1002/anie.201500342	PMID:25807930	PMC4471546	No	Angewandte Chemie International Edition	2016-02-10	Multifunctional reagents for quantitative proteome-wide analysis of protein modification in human cells and dynamic profiling of protein lipidation during vertebrate development	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC4471546.xml	http://creativecommons.org/licenses/by/3.0/	"[""Malgorzata Broncel"", ""Remigiusz A Serwa"", ""Paulina Ciepla"", ""Eberhard Krause"", ""Margaret J Dallman"", ""Anthony I Magee"", ""Edward W Tate""]"	Novel multifunctional reagents were applied in combination with a lipid probe for affinity enrichment of myristoylated proteins and direct detection of lipid-modified tryptic peptides by mass spectrometry. This method enables high-confidence identification of the myristoylated proteome on an unprecedented scale in cell culture, and allowed the first quantitative analysis of dynamic changes in protein lipidation during vertebrate embryonic development.	Malgorzata Broncel, Remigiusz A Serwa, Paulina Ciepla, Eberhard Krause, Margaret J Dallman, Anthony I Magee, Edward W Tate. Multifunctional reagents for quantitative proteome-wide analysis of protein modification in human cells and dynamic profiling of protein lipidation during vertebrate development. <i>Angewandte Chemie International Edition.</i> 2016-02-10. DOI:https://www.doi.org/10.1002/anie.201500342 PMID:25807930
52cdb0d2-ba51-4444-84d3-c8734ec00aa1	https://www.doi.org/10.1074/mcp.M115.051235	PMID:26537799	PMC4762531	No	Molecular & Cellular Proteomics	2015-11-06	N-glycosylation profiling of colorectal cancer cell lines reveals association of fucosylation with differentiation and Caudal Type Homebox 1 (CDX1)/Villin mRNA expression	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC4762531.xml	Author's Choice—Final version free via Creative Commons CC-BY license.	"[""Holst S"", ""Deuss AJ"", ""van Pelt GW"", ""van Vliet SJ"", ""Garcia-Vallejo JJ"", ""Koeleman CA"", ""Deelder AM"", ""Mesker WE"", ""Tollenaar RA"", ""Rombouts Y"", ""Wuhrer M.""]"	Various cancers such as colorectal cancer (CRC) are associated with alterations in protein glycosylation. CRC cell lines are frequently used to study these (glyco)biological changes and their mechanisms. However, differences between CRC cell lines with regard to their glycosylation have hitherto been largely neglected. Here, we comprehensively characterized the N-glycan profiles of 25 different CRC cell lines, derived from primary tumors and metastatic sites, in order to investigate their potential as glycobiological tumor model systems and to reveal glycans associated with cell line phenotypes. We applied an optimized, high-throughput membrane-based enzymatic glycan release for small sample amounts. Released glycans were derivatized to stabilize and differentiate between α2,3- and α2,6-linked N-acetylneuraminic acids, followed by N-glycosylation analysis by MALDI-TOF(/TOF)-MS. Our results showed pronounced differences between the N-glycosylation patterns of CRC cell lines. CRC cell line profiles differed from tissue-derived N-glycan profiles with regard to their high-mannose N-glycan content but showed a large overlap for complex type N-glycans, supporting their use as a glycobiological cancer model system. Importantly, we could show that the high-mannose N-glycans did not only occur as intracellular precursors but were also present at the cell surface. The obtained CRC cell line N-glycan features were not clearly correlated with mRNA expression levels of glycosyltransferases, demonstrating the usefulness of performing the structural analysis of glycans. Finally, correlation of CRC cell line glycosylation features with cancer cell markers and phenotypes revealed an association between highly fucosylated glycans and CDX1 and/or villin mRNA expression that both correlate with cell differentiation. Together, our findings provide new insights into CRC-associated glycan changes and setting the basis for more in-depth experiments on glycan function and regulation.	Holst S, Deuss AJ, van Pelt GW, van Vliet SJ, Garcia-Vallejo JJ, Koeleman CA, Deelder AM, Mesker WE, Tollenaar RA, Rombouts Y, Wuhrer M. N-glycosylation Profiling of Colorectal Cancer Cell Lines Reveals Association of Fucosylation with Differentiation and Caudal Type Homebox 1 (CDX1)/Villin mRNA Expression <i>Molecular & Cellular Proteomics.</i> 2015-11-06. DOI:https://www.doi.org/10.1074/mcp.M115.051235 PMID:26537799
0b1ffaec-a592-4018-a5f2-38ccffeb7bea	https://www.doi.org/10.1038/srep15916	PMID:26522388	PMC4629113	No	Scientific Reports	2015-11-03	Farnesylated and methylated KRAS4b: high yield production of protein suitable for biophysical studies of prenylated protein-lipid interactions	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC4629113.xml	http://creativecommons.org/licenses/by/4.0/	"[""Gillette WK"", ""Esposito D"", ""Abreu Blanco M"", ""Alexander P"", ""Bindu L"", ""Bittner C"", ""Chertov O"", ""Frank PH"", ""Grose C"", ""Jones JE"", ""Meng Z"", ""Perkins S"", ""Van Q"", ""Ghirlando R"", ""Fivash M"", ""Nissley DV"", ""McCormick F"", ""Holderfield M"", ""Stephen AG.""]"	"Prenylated proteins play key roles in several human diseases including cancer, atherosclerosis and Alzheimer’s disease. KRAS4b, which is frequently mutated in pancreatic, colon and lung cancers, is processed by farnesylation, proteolytic cleavage and arboxymethylation at the C-terminus. Plasma membrane localization of KRAS4b requires this processing as does KRAS4b-dependent RAF kinase activation. Previous attempts to produce modified KRAS have relied on protein engineering approaches or in vitro farnesylation of bacterially expressed KRAS protein. The proteins produced by these methods do not accurately replicate the mature KRAS protein found in mammalian cells and the protein yield is typically low. We describe a protocol that yields 5-10 mg/L highly purified,
farnesylated, and methylated KRAS4b from insect cells. Farnesylated and methylated KRAS4b is
fully active in hydrolyzing GTP, binds RAF-RBD on lipid Nanodiscs and interacts with the known
farnesyl-binding protein PDEδ."	Gillette WK, Esposito D, Abreu Blanco M, Alexander P, Bindu L, Bittner C, Chertov O, Frank PH, Grose C, Jones JE, Meng Z, Perkins S, Van Q, Ghirlando R, Fivash M, Nissley DV, McCormick F, Holderfield M, Stephen AG. Farnesylated and methylated KRAS4b: high yield production of protein suitable for biophysical studies of prenylated protein-lipid interactions <i>Scientific Reports.</i> 2015-11-03. DOI:https://www.doi.org/10.1038/srep15916 PMID:26522388
5a8969bc-cd99-4ffa-a316-cbb87db77b80	https://www.doi.org/10.7554/eLife.07780	PMID:26460546	PMC4714971	No	eLife	2015-10-13	Loss of neurofibromin Ras-GAP activity enhances the formation of cardiac blood islands in murine embryos	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC4714971.xml	http://creativecommons.org/licenses/by/4.0/	"[""Amanda D Yzaguirre"", ""Arun Padmanabhan"", ""Eric D de Groh"", ""Kurt A Engleka"", ""Jun Li"", ""Nancy A Speck"", ""Jonathan A Epstein""]"	Type I neurofibromatosis (NF1) is caused by mutations in the NF1 gene encoding neurofibromin. Neurofibromin exhibits Ras GTPase activating protein (Ras-GAP) activity that is thought to mediate cellular functions relevant to disease phenotypes. Loss of murine Nf1 results in embryonic lethality due to heart defects, while mice with monoallelic loss of function mutations or with tissue-specific inactivation have been used to model NF1. Here, we characterize previously unappreciated phenotypes in Nf1-/- embryos, which are inhibition of hemogenic endothelial specification in the dorsal aorta, enhanced yolk sac hematopoiesis, and exuberant cardiac blood island formation. We show that a missense mutation engineered into the active site of the Ras-GAP domain is sufficient to reproduce ectopic blood island formation, cardiac defects, and overgrowth of neural crest-derived structures seen in Nf1-/-embryos. These findings demonstrate a role for Ras-GAP activity in suppressing the hemogenic potential of the heart and restricting growth of neural crest-derived tissues.	Amanda D Yzaguirre, Arun Padmanabhan, Eric D de Groh, Kurt A Engleka, Jun Li, Nancy A Speck, Jonathan A Epstein. Loss of neurofibromin Ras-GAP activity enhances the formation of cardiac blood islands in murine embryos <i>eLife.</i> 2015-10-13. DOI:https://www.doi.org/10.7554/eLife.07780 PMID:26460546
04eec932-e1cf-4cca-bf5a-dc1405ac3e9b	https://www.doi.org/10.1371/journal.pone.0091433	PMID:24618588	PMC3950186	No	PloS One	2015-05-29	Detection of viral proteins in human cells lines by xeno-proteomics: elimination of the last valid excuse for not testing every cellular proteome dataset for viral proteins	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC3950186.xml	http://creativecommons.org/licenses/by/4.0/	"[""Alexey L Chernobrovkin"", ""Roman A Zubarev""]"	"Cell cultures used routinely in proteomic experiments may contain proteins from other species because of infection, transfection or just contamination. Since infection or contamination may affect the results of a biological experiment, it is important to test the samples for the presence of ""alien"" proteins. Usually cells are tested only for the most common infections, and most of the existing tests are targeting specific contaminations. Here we describe a three-step procedure for reliable untargeted detection of viral proteins using proteomics data, and recommend this or similar procedure to be applied to every proteomics dataset submitted for publication."	Alexey L Chernobrovkin, Roman A Zubarev. Detection of viral proteins in human cells lines by xeno-proteomics: elimination of the last valid excuse for not testing every cellular proteome dataset for viral proteins. <i>PloS One.</i> 2015-05-29. DOI:https://www.doi.org/10.1371/journal.pone.0091433 PMID:24618588
13ec139e-3cf0-4c81-ae3d-c183e35a8113	https://www.doi.org/10.15252/emmm.201404430	PMID:25810463	PMC4492820	No	EMBO Molecular Medicine	2015-03-27	Comprehensive establishment and characterization of orthoxenograft mouse models of malignant peripheral nerve sheath tumors for personalized medicine	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC4492820.xml	http://creativecommons.org/licenses/by/4.0/	"[""Castellsagué J"", ""Gel B"", ""Fernández-Rodríguez J"", ""Llatjós R"", ""Blanco I"", ""Benavente Y"", ""Pérez-Sidelnikova D"", ""García-Del Muro J"", ""Viñals JM"", ""Vidal A"", ""Valdés-Mas R"", ""Terribas E"", ""López-Doriga A"", ""Pujana MA"", ""Capellá G"", ""Puente XS"", ""Serra E"", ""Villanueva A"", ""Lázaro C.""]"	Malignant peripheral nerve sheath tumors (MPNSTs) are soft-tissue sarcomas that can arise either sporadically or in association with neurofibromatosis type 1 (NF1). These aggressive malignancies confer poor survival, with no effective therapy available. We present the generation and characterization of five distinct MPNST orthoxenograft models for preclinical testing and personalized medicine. Four of the models are patient-derived tumor xenografts (PDTX), two independent MPNSTs from the same NF1 patient and two from different sporadic patients. The fifth model is an orthoxenograft derived from an NF1-related MPNST cell line. All MPNST orthoxenografts were generated by tumor implantation, or cell line injection, next to the sciatic nerve of nude mice, and were perpetuated by 7-10 mouse-to-mouse passages. The models reliably recapitulate the histopathological properties of their parental primary tumors. They also mimic distal dissemination properties in mice. Human stroma was rapidly lost after MPNST engraftment and replaced by murine stroma, which facilitated genomic tumor characterization. Compatible with an origin in a catastrophic event and subsequent genome stabilization, MPNST contained highly altered genomes that remained remarkably stable in orthoxenograft establishment and along passages. Mutational frequency and type of somatic point mutations were highly variable among the different MPNSTs modeled, but very consistent when comparing primary tumors with matched orthoxenografts generated. Unsupervised cluster analysis and principal component analysis (PCA) using an MPNST expression signature of ~1,000 genes grouped together all primary tumor-orthoxenograft pairs. Our work points to differences in the engraftment process of primary tumors compared with the engraftment of established cell lines. Following standardization and extensive characterization and validation, the orthoxenograft models were used for initial preclinical drug testing. Sorafenib (a BRAF inhibitor), in combination with doxorubicin or rapamycin, was found to be the most effective treatment for reducing MPNST growth. The development of genomically well-characterized preclinical models for MPNST allowed the evaluation of novel therapeutic strategies for personalized medicine.	Castellsagué J, Gel B, Fernández-Rodríguez J, Llatjós R, Blanco I, Benavente Y, Pérez-Sidelnikova D, García-Del Muro J, Viñals JM, Vidal A, Valdés-Mas R, Terribas E, López-Doriga A, Pujana MA, Capellá G, Puente XS, Serra E, Villanueva A, Lázaro C. Comprehensive establishment and characterization of orthoxenograft mouse models of malignant peripheral nerve sheath tumors for personalized medicine <i>EMBO Molecular Medicine.</i> 2015-03-27. DOI:https://www.doi.org/10.15252/emmm.201404430 PMID:25810463
c4d3b065-4ee6-4a9c-b95d-b6f150c62dbc	https://www.doi.org/10.4161/15384101.2015.945870	PMID:25486365	PMC4615033	No	Cell Cycle	2014-12-09	The C-terminal domains of human neurofibromin and its budding yeast homologs Ira1 and Ira2 regulate the metaphase to anaphase transition	CC-BY-NC	Yes	Yes	pmc_fulltext_xml/PMC4615033.xml	http://creativecommons.org/licenses/by-nc/3.0/	"[""Luo G"", ""Kim J"", ""Song K.""]"	The human tumor suppressor neurofibromin contains a cysteine and serine-rich domain/Ras-GTPase activating protein domain (CSRD/RasGAP) and a C-terminal domain (CTD). Domain studies of neurofibromin suggest it has other functions in addition to being a RasGAP, but the mechanisms underlying its tumor suppressor activity are not well understood. The budding yeast Saccharomyces cerevisiae is a good model system for studying neurofibromin function because it possesses Ira1 and Ira2, which are homologous to human neurofibromin in both sequence and function. We found that overexpression of CTD or a neurofibromin CTD-homologous domain (CHD) of Ira1/2 in budding yeast delayed degradation of the securin protein Pds1, whereas overexpression of CSRD/RasGAP did not affect Pds1 degradation. We also found that when CTD or CHD was overexpressed, the number of cells in metaphase was higher than in the control. These results demonstrate that CTD and CHD function in the metaphase to anaphase transition. In addition, Δira1Δira2 cells bypassed mitotic arrest in response to spindle damage, indicating that Ira1 and Ira2 may be involved in the spindle assembly checkpoint (SAC). However, Δira1Δira2Δmad2 cells are more sensitive to spindle damage than Δmad2 or Δira1Δira2 cells are, suggesting that Ira1/2 and Mad2 function in different pathways. Overexpression of CTD but not CSRD/RasGAP partially rescued the hypersensitivity of Δira1Δira2Δmad2 cells to microtubule-destabilizing drugs, indicating a role for CTD in the SAC pathway. Taken together, independently of RasGAP activity, the C-terminal domains of neurofibromin, Ira1, and Ira2 regulate the metaphase to anaphase transition in a Mad2-independent fashion.	Luo G, Kim J, Song K. The C-terminal domains of human neurofibromin and its budding yeast homologs Ira1 and Ira2 regulate the metaphase to anaphase transition <i>Cell Cycle.</i> 2014-12-09. DOI:https://www.doi.org/10.4161/15384101.2015.945870 PMID:25486365
2b26b11d-6e17-4bf3-a6a9-267fe407078d	https://www.doi.org/10.1038/bjc.2014.475	PMID:25167228	PMC4453732	No	British Journal of Cancer	2014-08-29	KRAS mutational subtype and copy number predict in vitro response of human pancreatic cancer cell lines to MEK inhibition	CC-BY-NC-SA	Yes	Yes	pmc_fulltext_xml/PMC4453732.xml	http://creativecommons.org/licenses/by-nc-sa/3.0/	"[""Hamidi H"", ""Lu M"", ""Chau K"", ""Anderson L"", ""Fejzo M"", ""Ginther C"", ""Linnartz R"", ""Zubel A"", ""Slamon DJ"", ""Finn RS.""]"	BACKGROUND. To study the molecular mechanism regulating sensitivity to MEK inhibition in pancreatic cancer cell lines. METHODS. A growth inhibition assay determined sensitivity to MEK162 in a panel of 29 pancreatic cancer cell lines. For the same panel, KRAS mutational status and copy-number variation (CNV) was determine using PCR, array CGH and FISH. Two sensitive and two resistant cell lines were further interrogated for difference in baseline and MEK162-induced gene expression, as well as signal transduction using microarray and western blotting. Cell cycle and apoptosis analysis was measured by flow cytometry. RESULTS. We report a strong correlation between both specific KRAS mutational subtype and CNV, and sensitivity to MEK inhibition. Cell lines with a KRAS (V12) mutation and KRAS gains or loss (n=7) are ∼10 times more resistant than those having neither a KRAS (V12) mutation nor KRAS CNV (n=14). Significant differences in baseline and MEK162-induced gene expression exist between the sensitive and resistant lines, especially in genes involved in RAS, EGF receptor and PI3K pathways. This was further supported by difference in signal transduction. MEK 162 blocked ERK1/2, as well as inhibited PI3K and S6 and increased p27KIP1 levels in the sensitive lines. CONCLUSIONS. Given the potency of MEK162, it may be a promising new therapy for patients with pancreatic cancer and KRAS mutational subtypes, and CNV may serve as important biomarkers for selecting patients that benefit from MEK-targeting based on these preclinical data.	Hamidi H, Lu M, Chau K, Anderson L, Fejzo M, Ginther C, Linnartz R, Zubel A, Slamon DJ, Finn RS. KRAS mutational subtype and copy number predict in vitro response of human pancreatic cancer cell lines to MEK inhibition <i>British Journal of Cancer.</i> 2014-08-29. DOI:https://www.doi.org/10.1038/bjc.2014.475 PMID:25167228
