publicationId	doi	pmid	pmcid	in_main_portal	journal	publicationDate	publicationTitle	license	is_open_access	has_fulltext	xml_file	license_url_or_text	authors	abstract	citation
e17f61e8-3f1b-401a-a880-0ac6357493ab	https://www.doi.org/10.1038/oncsis.2013.35	PMID:24042735	PMC3816225	No	Oncogenesis	2013-09-18	Epigenetic and genetic features of 24 colon cancer cell lines	CC-BY-NC-SA	Yes	Yes	pmc_fulltext_xml/PMC3816225.xml	http://creativecommons.org/licenses/by-nc-sa/3.0/	"[""Ahmed D"", ""Eide PW"", ""Eilertsen IA"", ""Danielsen SA"", ""Eknæs M"", ""Hektoen M"", ""Lind GE"", ""Lothe RA.""]"	Cell lines are invaluable biomedical research tools, and recent literature has emphasized the importance of genotype authentication and characterization. In the present study, 24 out of 27 cell line identities were confirmed by short tandem repeat profiling. The molecular phenotypes of the 24 colon cancer cell lines were examined, and microsatellite instability (MSI) and CpG island methylator phenotype (CIMP) were determined, using the Bethesda panel mononucleotide repeat loci and two epimarker panels, respectively. Furthermore, the BRAF, KRAS and PIK3CA oncogenes were analyzed for mutations in known hotspots, while the entire coding sequences of the PTEN and TP53 tumor suppressors were investigated. Nine cell lines showed MSI. Thirteen and nine cell lines were found to be CIMP positive, using the Issa panel and the Weisenberger et al. panel, respectively. The latter was found to be superior for CIMP classification of colon cancer cell lines. Seventeen cell lines harbored disrupting TP53 mutations. Altogether, 20/24 cell lines had the mitogen-activated protein kinase pathway activating mutually exclusive KRAS or BRAF mutations. PIK3CA and PTEN mutations leading to hyperactivation of the phosphoinositide 3-kinase/AKT pathway were observed in 13/24 cell lines. Interestingly, in four cell lines there were no mutations in neither BRAF, KRAS, PIK3CA nor in PTEN. In conclusion, this study presents molecular features of a large number of colon cancer cell lines to aid the selection of suitable in vitro models for descriptive and functional research.	Ahmed D, Eide PW, Eilertsen IA, Danielsen SA, Eknæs M, Hektoen M, Lind GE, Lothe RA. Epigenetic and genetic features of 24 colon cancer cell lines <i>Oncogenesis.</i> 2013-09-18. DOI:https://www.doi.org/10.1038/oncsis.2013.35 PMID:24042735
16e36341-a21d-4696-a43a-39d06973a6f2	https://www.doi.org/10.1016/j.celrep.2013.08.011	PMID:24035394	PMC3982616	No	Cell Reports	2013-09-17	loss and Ras hyperactivation in oligodendrocytes induce NOS-driven defects in myelin and vasculature	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC3982616.xml	http://creativecommons.org/licenses/by/2.0/	"[""Mayes DA"", ""Rizvi TA"", ""Titus-Mitchell H"", ""Oberst R"", ""Ciraolo GM"", ""Vorhees CV"", ""Robinson AP"", ""Miller SD"", ""Cancelas JA"", ""Stemmer-Rachamimov AO"", ""Ratner N.""]"	Patients with neurofibromatosis type 1 (NF1) and Costello syndrome Rasopathy have behavioral deficits. In NF1 patients, these may correlate with white matter enlargement and aberrant myelin. To model these features, we induced Nf1 loss or HRas hyperactivation in mouse oligodendrocytes. Enlarged brain white matter tracts correlated with myelin decompaction, downregulation of claudin-11, and mislocalization of connexin-32. Surprisingly, non-cell-autonomous defects in perivascular astrocytes and the blood-brain barrier (BBB) developed, implicating a soluble mediator. Nitric oxide (NO) can disrupt tight junctions and gap junctions, and NO and NO synthases (NOS1-NOS3) were upregulated in mutant white matter. Treating mice with the NOS inhibitor NG-nitro-L-arginine methyl ester or the antioxidant N-acetyl cysteine corrected cellular phenotypes. CNP-HRasG12V mice also displayed locomotor hyperactivity, which could be rescued by antioxidant treatment. We conclude that Nf1/Ras regulates oligodendrocyte NOS and that dysregulated NO signaling in oligodendrocytes can alter the surrounding vasculature. The data suggest that antioxidants may improve some behavioral deficits in Rasopathy patients.	Mayes DA, Rizvi TA, Titus-Mitchell H, Oberst R, Ciraolo GM, Vorhees CV, Robinson AP, Miller SD, Cancelas JA, Stemmer-Rachamimov AO, Ratner N. Nf1 loss and Ras hyperactivation in oligodendrocytes induce NOS-driven defects in myelin and vasculature <i>Cell Reports.</i> 2013-09-17. DOI:https://www.doi.org/10.1016/j.celrep.2013.08.011 PMID:24035394
69d96ce5-b54a-43b5-a051-60366d64533f	https://www.doi.org/10.1038/bjc.2013.452	PMID:24002593	PMC3776976	No	British Journal of Cancer	2013-09-05	Gene-expression data integration to squamous cell lung cancer subtypes reveals drug sensitivity	CC-BY-NC-SA	Yes	Yes	pmc_fulltext_xml/PMC3776976.xml	http://creativecommons.org/licenses/by-nc-sa/3.0/	"[""Wu D"", ""Pang Y"", ""Wilkerson MD"", ""Wang D"", ""Hammerman PS"", ""Liu JS.""]"	BACKGROUND. Squamous cell lung cancer (SqCC) is the second most common type of lung cancer in the United States. Previous studies have used gene-expression data to classify SqCC samples into four subtypes, including the primitive, classical, secretory and basal subtypes. These subtypes have different survival outcomes, although it is unknown whether these molecular subtypes predict response to therapy. METHODS. Here, we analysed RNAseq data of 178 SqCC tumour samples and characterised the features of the different SqCC subtypes to define signature genes and pathway alterations specific to each subtype. Further, we compared the gene-expression features of each molecular subtype to specific time points in models of airway development. We also classified SqCC-derived cell lines and their reported therapeutic vulnerabilities. RESULTS. We found that the primitive subtype may come from a later stage of differentiation, whereas the basal subtype may be from an early time. Most SqCC cell lines responded to one of five anticancer drugs (Panobinostat, 17-AAG, Irinotecan, Topotecan and Paclitaxel), whereas the basal-type cell line EBC-1 was sensitive to three other drugs (PF2341066, AZD6244 and PD-0325901). CONCLUSION. Compared with the other three subtypes of cell lines, the secretory-type cell lines were significantly less sensitive to the five most effective drugs, possibly because of their low proliferation activity. We provide a bioinformatics framework to explore drug repurposing for cancer subtypes based on the available genomic profiles of tumour samples, normal cell types, cancer cell lines and data of drug sensitivity in cell lines.	Wu D, Pang Y, Wilkerson MD, Wang D, Hammerman PS, Liu JS. Gene-expression data integration to squamous cell lung cancer subtypes reveals drug sensitivity <i>British Journal of Cancer.</i> 2013-09-05. DOI:https://www.doi.org/10.1038/bjc.2013.452 PMID:24002593
5b193f23-90e6-413e-a8de-2cb61b0e374d	https://www.doi.org/10.1371/journal.pone.0057152	PMID:23437333	PMC3578816	No	PloS One	2013-08-06	Sensitivity of malignant peripheral nerve sheath tumor cells to TRAIL is augmented by loss of NF1 through modulation of MYC/MAD and is potentiated by curcumin through induction of ROS	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC3578816.xml	http://creativecommons.org/licenses/by/4.0/	"[""David E Reuss"", ""Jana Mucha"", ""Christian Hagenlocher"", ""Volker Ehemann"", ""Lan Kluwe"", ""Victor Mautner"", ""Andreas von Deimling""]"	Malignant peripheral nerve sheath tumor (MPNST) is a rare aggressive form of sarcoma often associated with the tumor syndrome neurofibromatosis type 1 (NF1). We investigated the effects of tumor necrosis factor-related apoptosis inducing ligand (TRAIL) on NF1 associated MPNST and determinants of TRAIL sensitivity. MPNST cell lines with complete neurofibromin deficiency were sensitive to apoptotic cell death induced by TRAIL whereas MPNST cells with retained neurofibromin expression or normal human Schwann cells were resistant. Increased sensitivity to TRAIL was associated with overexpression of death receptors, especially DR5. Re-expression of the GAP related domain of neurofibromin (NF1-GRD) suppressed DR5 expression and decreased sensitivity to TRAIL. We show that death receptor expression and TRAIL sensitivity critically depend on c-MYC and that c-MYC amounts are increased by MEK/ERK and PI3K/AKT signalling pathways which are suppressed by neurofibromin. Furthermore PI3K/AKT signalling strongly suppresses the MYC-antagonist MAD1 which significantly contributes to TRAIL sensitivity. Re-expression of the NF1-GRD decreased c-MYC and increased MAD1 amounts suggesting that neurofibromin influences TRAIL sensitivity at least in part by modulating the MYC/MAX/MAD network. The phytochemical curcumin further increased the sensitivity of neurofibromin deficient MPNST cells to TRAIL. This was presumably mediated by ROS, as it correlated with increased ROS production, was blocked by N-acetylcysteine and mimicked by exogenous ROS.	David E Reuss, Jana Mucha, Christian Hagenlocher, Volker Ehemann, Lan Kluwe, Victor Mautner, Andreas von Deimling. Sensitivity of malignant peripheral nerve sheath tumor cells to TRAIL is augmented by loss of NF1 through modulation of MYC/MAD and is potentiated by curcumin through induction of ROS. <i>PloS One.</i> 2013-08-06. DOI:https://www.doi.org/10.1371/journal.pone.0057152 PMID:23437333
594fdc65-e2b0-4cd1-adce-427009f89400	https://www.doi.org/10.1158/0008-5472.CAN-12-3342	PMID:23856246	PMC4893961	No	Cancer Research	2013-07-17	The exomes of the NCI-60 panel: a genomic resource for cancer biology and systems pharmacology	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC4893961.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Abaan OD"", ""Polley EC"", ""Davis SR"", ""Zhu YJ"", ""Bilke S"", ""Walker RL"", ""Pineda M"", ""Gindin Y"", ""Jiang Y"", ""Reinhold WC"", ""Holbeck SL"", ""Simon RM"", ""Doroshow JH"", ""Pommier Y"", ""Meltzer PS.""]"	The NCI-60 cell lines are the most frequently studied human tumor cell lines in cancer research. This panel has generated the most extensive cancer pharmacology database worldwide. In addition, these cell lines have been intensely investigated, providing a unique platform for hypothesis-driven research focused on enhancing our understanding of tumor biology. Here, we report a comprehensive analysis of coding variants in the NCI-60 panel of cell lines identified by whole exome sequencing, providing a list of possible cancer specific variants for the community. Furthermore, we identify pharmacogenomic correlations between specific variants in genes such as TP53, BRAF, ERBBs, and ATAD5 and anticancer agents such as nutlin, vemurafenib, erlotinib, and bleomycin showing one of many ways the data could be used to validate and generate novel hypotheses for further investigation. As new cancer genes are identified through large-scale sequencing studies, the data presented here for the NCI-60 will be an invaluable resource for identifying cell lines with mutations in such genes for hypothesis-driven research. To enhance the utility of the data for the greater research community, the genomic variants are freely available in different formats and from multiple sources including the CellMiner and Ingenuity websites.	Abaan OD, Polley EC, Davis SR, Zhu YJ, Bilke S, Walker RL, Pineda M, Gindin Y, Jiang Y, Reinhold WC, Holbeck SL, Simon RM, Doroshow JH, Pommier Y, Meltzer PS. The exomes of the NCI-60 panel: a genomic resource for cancer biology and systems pharmacology <i>Cancer Research.</i> 2013-07-17. DOI:https://www.doi.org/10.1158/0008-5472.CAN-12-3342 PMID:23856246
9baf56a2-3e32-4b13-bcee-cadefbce71d6	https://www.doi.org/10.1210/jc.2013-2383	PMID:23833040	PMC3763971	No	The Journal of Clinical Endocrinology & Metabolism	2013-07-09	Frequent somatic TERT promoter mutations in thyroid cancer: higher prevalence in advanced forms of the disease	PMC (access type unspecified)	No	Yes	pmc_fulltext_xml/PMC3763971.xml		"[""Landa I"", ""Ganly I"", ""Chan TA"", ""Mitsutake N"", ""Matsuse M"", ""Ibrahimpasic T"", ""Ghossein RA"", ""Fagin JA.""]"	BACKGROUND. TERT encodes the reverse transcriptase component of telomerase, which adds telomere repeats to chromosome ends, thus enabling cell replication. Telomerase activity is required for cell immortalization. Somatic TERT promoter mutations modifying key transcriptional response elements were recently reported in several cancers, such as melanomas and gliomas. OBJECTIVES. The objectives of the study were: 1) to determine the prevalence of TERT promoter mutations C228T and C250T in different thyroid cancer histological types and cell lines; and 2) to establish the possible association of TERT mutations with mutations of BRAF, RAS, or RET/PTC. METHODS. TERT promoter was PCR-amplified and sequenced in 42 thyroid cancer cell lines and 183 tumors: 80 papillary thyroid cancers (PTCs), 58 poorly differentiated thyroid cancers (PDTCs), 20 anaplastic thyroid cancers (ATCs), and 25 Hurthle cell cancers (HCCs). RESULTS. TERT promoter mutations were found in 98 of 225 (44%) specimens. TERT promoters C228T and C250T were mutually exclusive. Mutations were present in 18 of 80 PTCs (22.5%), in 40 of 78 (51%) advanced thyroid cancers (ATC + PDTC) (P = 3 × 10(-4) vs PTC), and in widely invasive HCCs (4 of 17), but not in minimally invasive HCCs (0 of 8). TERT promoter mutations were seen more frequently in advanced cancers with BRAF/RAS mutations compared to those that were BRAF/RAS wild-type (ATC + PDTC, 67.3 vs 24.1%; P < 10(-4)), whereas BRAF-mutant PTCs were less likely to have TERT promoter mutations than BRAF wild-type tumors (11.8 vs 50.0%; P = .04). CONCLUSIONS. TERT promoter mutations are highly prevalent in advanced thyroid cancers, particularly those harboring BRAF or RAS mutations, whereas PTCs with BRAF or RAS mutations are most often TERT promoter wild type. Acquisition of a TERT promoter mutation could extend survival of BRAF- or RAS-driven clones and enable accumulation of additional genetic defects leading to disease progression.	Landa I, Ganly I, Chan TA, Mitsutake N, Matsuse M, Ibrahimpasic T, Ghossein RA, Fagin JA. Frequent somatic TERT promoter mutations in thyroid cancer: higher prevalence in advanced forms of the disease <i>The Journal of Clinical Endocrinology & Metabolism.</i> 2013-07-09. DOI:https://www.doi.org/10.1210/jc.2013-2383 PMID:23833040
b9837945-fc0d-46dc-9f38-0161277d3479	https://www.doi.org/10.1371/journal.pone.0049222	PMID:23145129	PMC3492274	No	PloS One	2013-06-25	Loss of NF1 expression in human endothelial cells promotes autonomous proliferation and altered vascular morphogenesis	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC3492274.xml	http://creativecommons.org/licenses/by/4.0/	"[""Anshika Bajaj"", ""Qing-fen Li"", ""Qingxia Zheng"", ""Kevin Pumiglia""]"	Neurofibromatosis is a well known familial tumor syndrome, however these patients also suffer from a number of vascular anomalies. The loss of NFl from the endothelium is embryonically lethal in mouse developmental models, however little is known regarding the molecular regulation by NF1 in endothelium. We investigated the consequences of losing NF1 expression on the function of endothelial cells using shRNA. The loss of NF1 was sufficient to elevate levels of active Ras under non-stimulated conditions. These elevations in Ras activity were associated with activation of downstream signaling including activation of ERK, AKT and mTOR. Cells knocked down in NF1 expression exhibited no cellular senescence. Rather, they demonstrated augmented proliferation and autonomous entry into the cell cycle. These proliferative changes were accompanied by enhanced expression of cyclin D, phosphorylation of p27(KIP), and decreases in total p27(KIP) levels, even under growth factor free conditions. In addition, NF1-deficient cells failed to undergo normal branching morphogenesis in a co-culture assay, instead forming planar islands with few tubules and branches. We find the changes induced by the loss of NF1 could be mitigated by co-expression of the GAP-related domain of NF1 implicating Ras regulation in these effects. Using doxycycline-inducible shRNA, targeting NF1, we find that the morphogenic changes are reversible. Similarly, in fully differentiated and stable vascular-like structures, the silencing of NF1 results in the appearance of abnormal vascular structures. Finally, the proliferative changes and the abnormal vascular morphogenesis are normalized by low-dose rapamycin treatment. These data provide a detailed analysis of the molecular and functional consequences of NF1 loss in human endothelial cells. These insights may provide new approaches to therapeutically addressing vascular abnormalities in these patients while underscoring a critical role for normal Ras regulation in maintaining the health and function of the vasculature.	Anshika Bajaj, Qing-fen Li, Qingxia Zheng, Kevin Pumiglia. Loss of NF1 expression in human endothelial cells promotes autonomous proliferation and altered vascular morphogenesis. <i>PloS One.</i> 2013-06-25. DOI:https://www.doi.org/10.1371/journal.pone.0049222 PMID:23145129
1319a91b-218c-4b47-b6a8-4d3ece261689	https://www.doi.org/10.3389/fgene.2013.00097	PMID:23755070	PMC3668138	No	Frontiers in Genetics	2013-06-12	Heterogeneity of expression of epithelial-mesenchymal transition markers in melanocytes and melanoma cell lines	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC3668138.xml	http://creativecommons.org/licenses/by/3.0/	"[""Kim JE"", ""Leung E"", ""Baguley BC"", ""Finlay GJ.""]"	The epithelial-mesenchymal transition (EMT) describes a reversible switch from an epithelial-like to a mesenchymal-like phenotype. It is essential for the development of the normal epithelium and also contributes to the invasive properties of carcinomas. At the molecular level, the EMT transition is characterized by a series of coordinated changes including downregulation of the junctional protein E-cadherin (CDH1), up-regulation of transcriptional repressors of E-cadherin such as Snail (SNAI1) and Slug (SNAI2), and up-regulation of N-cadherin. We wished to determine whether cultured normal melanocytes and melanoma cell lines, which are derived from the neural crest, showed signs of a similarly coordinated phenotypic switch. We investigated normal melanocytes and 25 cell lines derived from New Zealand patients with metastatic melanoma. Most lines had been previously genotyped for common mutations such as BRAF, NRAS, PIK3CA (phosphatidylinositol-3-kinase), TP53 (p53), and CDKN2A (p16). Expression of E-cadherin, N-cadherin, microphthalmia-associated transcription factor (MITF), Snail, Slug, Axl, p53, and Hdm2 was compared by western blotting. Normal melanocytes expressed each of these proteins except for Snail, while normal melanocytes and almost every melanoma line expressed Slug. Expression of individual markers among different melanoma lines varied from high to low or undetectable. Quantitation of western blots showed that expression of MITF-M, the melanocyte-specific isoform of MITF, was positively related to that of E-cadherin but inversely related to that of N-cadherin and Axl. There was also no apparent relationship between expression of any particular marker and the presence of BRAF, NRAS, PIK3CA, TP53, or CDKN2A mutations. The results suggest that melanomas do not show the classical epithelial and mesenchymal phenotypes but rather display either high E-cadherin/high MITF-M expression on one hand, or high N-cadherin/high Axl expression on the other. These may correspond to differentiated and invasive phenotypes in vivo.	Kim JE, Leung E, Baguley BC, Finlay GJ. Heterogeneity of expression of epithelial-mesenchymal transition markers in melanocytes and melanoma cell lines <i>Frontiers in Genetics.</i> 2013-06-12. DOI:https://www.doi.org/10.3389/fgene.2013.00097 PMID:23755070
a9c6ac53-7787-49a6-8fd2-91ba85b20985	https://www.doi.org/10.1002/jbmr.1992	PMID:23703870	PMC6774615	No	Journal of Bone and Mineral Research	2013-05-25	Hyperactive transforming growth factor-β1 signaling potentiates skeletal defects in a neurofibromatosis type 1 mouse model	Fair use (license unspecified)	No	Yes	pmc_fulltext_xml/PMC6774615.xml	This file is available for text mining. It may also be used consistent with the principles of fair use under the copyright law.	"[""Rhodes SD"", ""Wu X"", ""He Y"", ""Chen S"", ""Yang H"", ""Staser KW"", ""Wang J"", ""Zhang P"", ""Jiang C"", ""Yokota H"", ""Dong R"", ""Peng X"", ""Yang X"", ""Murthy S"", ""Azhar M"", ""Mohammad KS"", ""Xu M"", ""Guise TA"", ""Yang FC.""]"	Dysregulated transforming growth factor beta (TGF-β) signaling is associated with a spectrum of osseous defects as seen in Loeys-Dietz syndrome, Marfan syndrome, and Camurati-Engelmann disease. Intriguingly, neurofibromatosis type 1 (NF1) patients exhibit many of these characteristic skeletal features, including kyphoscoliosis, osteoporosis, tibial dysplasia, and pseudarthrosis; however, the molecular mechanisms mediating these phenotypes remain unclear. Here, we provide genetic and pharmacologic evidence that hyperactive TGF-β1 signaling pivotally underpins osseous defects in Nf1(flox/-) ;Col2.3Cre mice, a model which closely recapitulates the skeletal abnormalities found in the human disease. Compared to controls, we show that serum TGF-β1 levels are fivefold to sixfold increased both in Nf1(flox/-) ;Col2.3Cre mice and in a cohort of NF1 patients. Nf1-deficient osteoblasts, the principal source of TGF-β1 in bone, overexpress TGF-β1 in a gene dosage-dependent fashion. Moreover, Nf1-deficient osteoblasts and osteoclasts are hyperresponsive to TGF-β1 stimulation, potentiating osteoclast bone resorptive activity while inhibiting osteoblast differentiation. These cellular phenotypes are further accompanied by p21-Ras-dependent hyperactivation of the canonical TGF-β1-Smad pathway. Reexpression of the human, full-length neurofibromin guanosine triphosphatase (GTPase)-activating protein (GAP)-related domain (NF1 GRD) in primary Nf1-deficient osteoblast progenitors, attenuated TGF-β1 expression levels and reduced Smad phosphorylation in response to TGF-β1 stimulation. As an in vivo proof of principle, we demonstrate that administration of the TGF-β receptor 1 (TβRI) kinase inhibitor, SD-208, can rescue bone mass deficits and prevent tibial fracture nonunion in Nf1(flox/-) ;Col2.3Cre mice. In sum, these data demonstrate a pivotal role for hyperactive TGF-β1 signaling in the pathogenesis of NF1-associated osteoporosis and pseudarthrosis, thus implicating the TGF-β signaling pathway as a potential therapeutic target in the treatment of NF1 osseous defects that are refractory to current therapies.	Rhodes SD, Wu X, He Y, Chen S, Yang H, Staser KW, Wang J, Zhang P, Jiang C, Yokota H, Dong R, Peng X, Yang X, Murthy S, Azhar M, Mohammad KS, Xu M, Guise TA, Yang FC. Hyperactive transforming growth factor-β1 signaling potentiates skeletal defects in a neurofibromatosis type 1 mouse model <i>Journal of Bone and Mineral Research.</i> 2013-05-25. DOI:https://www.doi.org/10.1002/jbmr.1992 PMID:23703870
a2219a8a-a3c9-4dac-9728-308f915ce3d2	https://www.doi.org/10.1534/g3.113.006577	PMID:23665875	PMC3704242	No	G3 Genes|Genomes|Genetics	2013-05-14	A dynamic database of microarray-characterized cell lines with various cytogenetic and genomic backgrounds	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC3704242.xml	http://creativecommons.org/licenses/by/3.0/	"[""Tang Z"", ""Berlin DS"", ""Toji L"", ""Toruner GA"", ""Beiswanger C"", ""Kulkarni S"", ""Martin CL"", ""Emanuel BS"", ""Christman M"", ""Gerry NP.""]"	The Human Genetic Cell Repository sponsored by the National Institute of General Medical Sciences (NIGMS) contains more than 11,000 cell lines and DNA samples collected from numerous individuals. All of these cell lines and DNA samples are categorized into several collections representing a variety of disease states, chromosomal abnormalities, heritable diseases, distinct human populations, and apparently healthy individuals. Many of these cell lines have previously been studied with detailed conventional cytogenetic analyses, including G-banded karyotyping and fluorescence in situ hybridization. This work was conducted by investigators at submitting institutions and scientists at Coriell Institute for Medical Research, where the NIGMS Repository is hosted. Recently, approximately 900 cell lines, mostly chosen from the Chromosomal Aberrations and Heritable Diseases collections, have been further characterized in detail at the Coriell Institute using the Affymetrix Genome-Wide Human SNP Array 6.0 to detect copy number variations and copy number neutral loss of heterozygosity. A database containing detailed cytogenetic and genomic information for these cell lines has been constructed and is freely available through several sources, such as the NIGMS Repository website and the University of California at Santa Cruz Genome Browser. As additional cell lines are analyzed and subsequently added into it, the database will be maintained dynamically.	Tang Z, Berlin DS, Toji L, Toruner GA, Beiswanger C, Kulkarni S, Martin CL, Emanuel BS, Christman M, Gerry NP. A dynamic database of microarray-characterized cell lines with various cytogenetic and genomic backgrounds <i>G3.</i> 2013-05-14. DOI:https://www.doi.org/10.1534/g3.113.006577 PMID:23665875
d0dec7a8-3c78-47eb-956e-a9a95b94b5b5	https://www.doi.org/10.3389/fgene.2013.00066	PMID:23658559	PMC3647113	No	Frontiers in Genetics	2013-05-10	Comparison of responses of human melanoma cell lines to MEK and BRAF inhibitors	CC-BY	Yes	Yes	pmc_fulltext_xml/PMC3647113.xml	http://creativecommons.org/licenses/by/3.0/	"[""Stones CJ"", ""Kim JE"", ""Joseph WR"", ""Leung E"", ""Marshall ES"", ""Finlay GJ"", ""Shelling AN"", ""Baguley BC.""]"	The NRAS and BRAF genes are frequently mutated in melanoma, suggesting that the NRAS-BRAF-MEK-ERK signaling pathway is an important target for therapy. Two classes of drugs, one targeting activated BRAF and one targeting MEK, are currently undergoing clinical evaluation. We have analysed the NRAS and BRAF mutational status of a series of 44 early passage lines developed from New Zealand patients with metastatic melanoma. 41% of the lines analysed had BRAF mutations, 23% had NRAS mutations, and 36% had neither. We then determined IC50 values (drug concentrations for 50% growth inhibition) for CI-1040, a commonly used inhibitor of MEK kinase; trametinib, a clinical agent targeting MEK kinase; and vemurafenib, an inhibitor of mutant BRAF kinase. Cell lines with activating BRAF mutations were significantly more sensitive to vemurafenib than lines with NRAS mutations or lines lacking either mutation (p < 0.001). IC50 values for CI-1040 and trametinib were strongly correlated (r = 0.98) with trametinib showing ~100-fold greater potency. Cell lines sensitive to vemurafenib were also sensitive to CI-1040 and trametinib, but there was no relationship between IC50 values and NRAS mutation status. A small number of lines lacking a BRAF mutation were sensitive to CI-1040 but resistant to vemurafenib. We used western blotting to investigate the effect on ERK phosphorylation of CI-1040 in four lines, of vemurafenib in two lines and of trametinib in two lines. The results support the view that MEK inhibitors might be combined with BRAF inhibitors in the treatment of melanomas with activated BRAF. The high sensitivity to trametinib of some lines with wildtype BRAF status also suggests that MEK inhibitors could have a therapeutic effect against some melanomas as single agents.	Stones CJ, Kim JE, Joseph WR, Leung E, Marshall ES, Finlay GJ, Shelling AN, Baguley BC. Comparison of responses of human melanoma cell lines to MEK and BRAF inhibitors <i>Frontiers in Genetics.</i> 2013-05-10. DOI:https://www.doi.org/10.3389/fgene.2013.00066 PMID:23658559
2496cd72-e0b1-4d89-a951-342037a8753d	https://www.doi.org/10.1371/journal.pgen.1003464	PMID:23637631	PMC3636093	No	PLoS Genetics	2013-05-03	Breakpoint analysis of transcriptional and genomic profiles uncovers novel gene fusions spanning multiple human cancer types	CC-BY-4.0	Yes	Yes	pmc_fulltext_xml/PMC3636093.xml	http://creativecommons.org/licenses/by/4.0/	"[""Giacomini CP"", ""Sun S"", ""Varma S"", ""Shain AH"", ""Giacomini MM"", ""Balagtas J"", ""Sweeney RT"", ""Lai E"", ""Del Vecchio CA"", ""Forster AD"", ""Clarke N"", ""Montgomery KD"", ""Zhu S"", ""Wong AJ"", ""van de Rijn M"", ""West RB"", ""Pollack JR.""]"	"Gene fusions, like BCR/ABL1 in chronic myelogenous leukemia, have long been recognized in hematologic and mesenchymal malignancies. The recent finding of gene fusions in prostate and lung cancers has motivated the search for pathogenic gene fusions in other malignancies. Here, we developed a ""breakpoint analysis"" pipeline to discover candidate gene fusions by tell-tale transcript level or genomic DNA copy number transitions occurring within genes. Mining data from 974 diverse cancer samples, we identified 198 candidate fusions involving annotated cancer genes. From these, we validated and further characterized novel gene fusions involving ROS1 tyrosine kinase in angiosarcoma (CEP85L/ROS1), SLC1A2 glutamate transporter in colon cancer (APIP/SLC1A2), RAF1 kinase in pancreatic cancer (ATG7/RAF1) and anaplastic astrocytoma (BCL6/RAF1), EWSR1 in melanoma (EWSR1/CREM), CDK6 kinase in T-cell acute lymphoblastic leukemia (FAM133B/CDK6), and CLTC in breast cancer (CLTC/VMP1). Notably, while these fusions involved known cancer genes, all occurred with novel fusion partners and in previously unreported cancer types. Moreover, several constituted druggable targets (including kinases), with therapeutic implications for their respective malignancies. Lastly, breakpoint analysis identified new cell line models for known rearrangements, including EGFRvIII and FIP1L1/PDGFRA. Taken together, we provide a robust approach for gene fusion discovery, and our results highlight a more widespread role of fusion genes in cancer pathogenesis."	Giacomini CP, Sun S, Varma S, Shain AH, Giacomini MM, Balagtas J, Sweeney RT, Lai E, Del Vecchio CA, Forster AD, Clarke N, Montgomery KD, Zhu S, Wong AJ, van de Rijn M, West RB, Pollack JR. Breakpoint analysis of transcriptional and genomic profiles uncovers novel gene fusions spanning multiple human cancer types <i>PLoS Genetics.</i> 2013-05-03. DOI:https://www.doi.org/10.1371/journal.pgen.1003464 PMID:23637631
